"unitid","revenue","expenditure","enrollment","partic","women"
236975,768.648,778.928,787.8,193,0
237011,8941.598,8938.208,5821.6,1049,0
237039,694.535,690.052,762.4,227,0
237057,4362.077,4255.78,622.8,484,0
237066,4583.63,4558.908,908.2,865,0
237109,418.432,418.432,719,57,0
237118,5910.822,5899.602,502.529411764706,981,0
237136,51.789,51.789,88,32,0
237181,2257.271,2257.271,359.314285714286,722,0
237215,1485.475,1405.916,414.2,183,0
237312,12001.711,11461.136,536.8,1163,0
237330,3855.072,3855.056,716.4,568,0
237358,6488.565,6378.888,319.03125,743,0
237367,4887.811,4736.585,1423.6,262,0
237385,3234.701,3146.895,565.5,433,0
237525,19718.135,19651.217,3291.6,281,0
237640,5825.629,5394.717,202.48,526,0
237701,1048.327,1048.327,518.470588235294,284,0
237783,6883.753,6533.256,322.461538461538,607,0
237792,2481.259,2410.021,1090,243,0
237899,2194.411,2169.531,765.2,148,0
237932,4188.544,4188.544,710.724137931035,561,0
237950,7279.047,7279.047,648.4,662,0
237969,6313.955,6313.955,562.705882352941,1186,0
238032,61757.879,59702.691,10675.2,397,0
238078,6902.459,6790.172,392.36,789,0
238263,604.173,591.654,2081.8,167,0
238333,2234.024,2295.68,571,808,0
238430,4936.157,4899.823,363.655172413793,536,0
238458,3279.953,3052.552,927.6,1016,0
238476,6889.801,6889.801,1171.2,1808,0
238616,4761.857,4983.573,974.833333333333,1253,0
238661,2223.35,1968.47,366.4,434,0
238722,29.919,29.919,1349.5,31,0
238980,2859.418,2732.724,417.378378378378,540,0
239017,2142.349,2081.348,661.5,566,0
239071,720.031,675.588,257.611111111111,350,0
239080,2832.45,2721.564,382.351351351351,758,0
239105,123218.504,88452.407,3694.2,1165,0
239248,671.695,671.695,2171.75,133,0
239318,1515.832,1460.195,1837.07692307692,858,0
239512,2286.124,2284.795,269.153846153846,423,0
239628,1544.346,1532.445,364.848484848485,509,0
239716,5478.936,5478.936,860.909090909091,1021,0
239743,403.834,403.834,74.7142857142857,69,0
240055,418.207,388.78,3106,382,0
240107,2956.821,2892.77,383.833333333333,708,0
240170,155.352,155.352,1013,68,0
240189,2882.807,2813.753,5043.4,1076,0
240268,4137.788,3752.537,3666.2,1184,0
240277,15998.619,15998.619,1591.4,508,0
240329,2773.788,2714.264,3949.41379310345,878,0
240338,2332.25,2292.937,413.939393939394,596,0
240365,3461.785,2986.485,3516.875,852,0
240374,4336.855,4478.676,1532.2,596,0
240417,1942.813,1915.522,3605.6,751,0
240426,2863.199,2863.199,727.684210526316,928,0
240444,151951.983,122054.238,13883.2,1539,0
240453,21410.243,21410.243,8410.8,904,0
240462,3222.172,2860.8,4483.8,917,0
240471,2067.121,2065.58,1863,545,0
240480,4402.235,4567.028,3527.6,1147,0
240505,2852.572,2852.572,664,181,0
240514,1992.68,1992.68,253.761904761905,199,0
240596,1878.67,1878.67,176,170,0
240620,3994.951,3980.896,662.857142857143,302,0
240657,2598.834,2493.793,402.4,296,0
240666,6953.804,6953.804,609.388888888889,487,0
240693,1734.149,1747.424,454.8,184,0
240727,24825.07,25880.755,4209.42857142857,645,0
241100,571.765,571.765,250.153846153846,147,0
241225,519.172,513.795,347,206,0
241377,1328.41,1328.41,399.916666666667,378,0
241410,2351.441,2351.441,1888.45833333333,527,0
241739,2424.455,2424.455,2777.86842105263,444,0
242617,5847.654,5847.654,1704.91836734694,829,0
243106,357.619,357.619,1315.675,451,0
243115,670.475,670.475,1431.08333333333,382,0
243133,1267.995,1267.995,1946.23076923077,551,0
243142,726.915,726.915,1008.65217391304,225,0
243151,658.859,658.859,1066.61538461538,240,0
243179,612.528,612.071,1207.51428571429,334,0
243188,201.887,201.887,554.5,162,0
243197,1128.555,1128.555,6013.35714285714,371,0
243212,548.373,548.373,1247,270,0
243221,2214.291,2214.291,3915.75,620,0
243346,1683.751,1683.751,2980.80769230769,259,0
243443,1228.011,1228.011,1428.23333333333,292,0
243577,753.468,753.468,1285.38888888889,132,0
243601,3645.813,3645.813,4239.48148148148,469,0
243665,1346.332,1346.332,444.75,128,0
243744,52478.322,82927.683,3557.35714285714,1611,0
243780,68388.289,62515.737,17655.8,837,0
245953,4230.099,4230.099,577.916666666667,306,0
247603,612.37,612.37,689.2,157,0
247834,1540.918,1540.918,4885.6,134,0
251260,1502.637,1502.637,1200.6,72,0
262031,415.716,393.382,1468.14285714286,153,0
364016,920.962,858.238,1060.6,407,0
364025,580.364,524.75,1962.6,281,0
366252,1256.637,1256.637,3055.8,386,0
366395,740.864,739.804,6919.12903225806,456,0
366401,1240.928,1181.213,1570.13043478261,419,0
366711,6034.384,5994.7,4258.4,502,0
369905,133.244,133.244,24,15,0
380368,137.911,137.911,237.333333333333,43,0
380377,289.091,283.626,134.75,52,0
384333,185.484,153.893,1269.4,67,0
384342,1100.588,1100.588,955.4,117,0
395362,174.215,104.459,202.666666666667,38,0
399212,868.556,868.556,1449.78571428571,224,0
399911,2785.258,2771.269,153.6,250,0
403478,979.184,959.455,189,82,0
403487,1161.796,1157.997,223.6,77,0
404994,2093.043,2093.043,1636.92857142857,394,0
408844,4255.18,3029.956,548.555555555556,415,0
409698,5079.118,5066.273,2215.2,289,0
413626,170.865,170.865,80.3333333333333,29,0
414823,3046.809,3046.809,490,380,0
414911,98.529,98.529,327.1,52,0
433660,16062.829,16062.829,4765.6,399,0
434016,358.116,317.45,29,69,0
434672,2194.55,1797.459,2597.3,597,0
436827,142.635,137.96,289.8,50,0
437103,747.483,795.973,1696,69,0
439288,2117.388,2117.388,386.05,389,0
442781,750.578,895.638,41.6,76,0
442930,2825.201,2867.508,297.866666666667,250,0
444219,834.054,791.11,1150.84615384615,265,0
445188,1755.944,1700.782,3494.2,381,0
445708,1372.714,1365.409,615.8,203,0
446048,4853.39,4720.159,509.6,534,0
446233,830.861,830.861,109.111111111111,157,0
447689,3004.929,3187.81,3481.6,167,0
448594,561.707,563.985,576.230769230769,200,0
451750,1425.033,1425.033,126.833333333333,114,0
454184,191.623,190.283,183.769230769231,163,0
455770,1763.205,1763.205,83.9090909090909,137,0
460464,122.553,123.481,1083.66666666667,144,0
461759,328.349,328.349,80,45,0
464226,4624.556,5713.859,357.6,283,0
480189,1365.632,1365.859,232.75,147,0
482149,6440.343,6420.646,1457,415,0
482158,2496.419,2496.419,2098,244,0
482680,6639.01,6172.518,5531.2,319,0
482699,400.242,400.242,621.75,68,0
483045,903.881,903.881,827.777777777778,79,0
485111,806.632,806.632,1609.75,273,0
486840,12070.544,14059.847,12380.2,479,0
486901,8819.478,8722.469,321,694,0
487092,803.513,803.513,414,229,0
487524,2560.548,2317.399,1066.47222222222,724,0
488785,2216.112,2034.369,100.8,146,0
489201,428.733,410.204,1015.09090909091,187,0
489937,1346.725,1218.579,165.571428571429,133,0
490805,3018.532,3018.532,2829.66666666667,233,0
492069,104.775,104.775,51,13,0
800001,10722.262,10722.262,1136.2,949,0
100654,8442.712,8208.338,2661.29411764706,427,1
100663,19008.224,18930.398,5629.4,318,1
100706,8685.437,8685.437,2458.4,762,1
100724,8199.487,8111.701,2466,530,1
100751,18970.519,50388.434,16029.4,1106,1
100830,6095.449,6050.429,2136,249,1
100858,4239.436,54493.16,10590.6,811,1
100937,4017.625,4017.625,652.648648648649,907,1
101028,1353.535,1335.803,481.8,74,1
101073,230.291,230.291,142,31,1
101143,582.713,581.533,409.4,54,1
101161,1915.006,1915.006,1697.6,149,1
101189,5204.424,5204.424,968.6,314,1
101240,508.251,508.251,1319.8,67,1
101295,1700.808,1682.833,1483.11764705882,154,1
101301,436.245,436.245,429.8,75,1
101435,3306.803,3306.803,398.821428571429,461,1
101480,8091.086,8091.086,3133,200,1
101505,285.83,285.83,1471.2,25,1
101514,256.853,241.852,1625.5,19,1
101569,1102.058,1102.058,955.285714285714,73,1
101587,8100.898,8091.592,1028.92307692308,416,1
101602,669.691,669.661,561.6,65,1
101648,972.913,954.728,98.9090909090909,61,1
101675,2433.815,2465.178,795,132,1
101693,7887.705,7860.845,745.4,478,1
101709,8861.311,8861.311,1410.88888888889,810,1
101879,4799.177,4799.174,3027.71428571429,140,1
101897,85.763,85.763,702.666666666667,10,1
101912,237.665,229.58,879.4,190,1
101949,650.95,650.95,381.666666666667,44,1
102030,1049.495,1149.259,819.125,86,1
102049,15969.53,15865.254,2169.6,557,1
102058,273.022,230.314,126,52,1
102067,1653.909,1653.908,1054.6,67,1
102076,1191.65,1191.65,746.666666666667,103,1
102094,13909.538,14002.923,5083.6,584,1
102234,6204.032,6118.424,799.8,519,1
102270,1372.4,1369.14,361.222222222222,102,1
102298,1943.552,1956.436,476.142857142857,201,1
102368,16270.333,15988.338,5543.4,641,1
102377,3519.744,3510.744,1547.4375,299,1
102553,11479.303,11479.303,3309.33333333333,411,1
102614,4621.392,4536.481,1459.4,175,1
104151,8549.847,44517.813,17232.5,906,1
104160,1978.233,1978.233,1171.8,174,1
104179,12840.979,40279.261,15323.2,809,1
104346,2501.221,2501.221,972.6,310,1
104425,2165.812,2165.812,858.2,122,1
104577,1281.192,1281.191,830.2,67,1
104586,5336.108,5250.181,613.047619047619,304,1
104708,951.61,892.694,2710.4,351,1
104717,30418.851,30418.851,9989,1101,1
105145,329.5,305.425,708,105,1
105154,1795.577,1795.577,2794.38235294118,500,1
105297,325.5,317.141,538,77,1
105330,14653.958,14653.958,12872,605,1
105367,2422.47,2422.47,0,104,1
105428,1215.47,1199.411,1630.4,161,1
105525,3172.796,3156.149,3289,495,1
105589,11.639,11.639,89,7,1
105747,729.668,729.668,1049.2,199,1
105792,453.448,332.043,642.285714285714,167,1
105899,7242.969,7243.719,247.857142857143,573,1
106245,2546.972,12745.587,2407.8,360,1
106306,663.396,684.629,164.6,97,1
106342,6879.938,6798.302,295.125,308,1
106397,5967.524,55284.825,10791.2,869,1
106412,5478.397,5478.397,1348.6,311,1
106458,12115.867,12115.867,3917.8,646,1
106467,3303.479,3281.133,3508.2,113,1
106485,2077.843,2077.843,1085.4,131,1
106704,10997.519,10997.519,4805.2,774,1
106713,1883.927,1833.146,265.052631578947,194,1
106795,81.105,81.105,329,11,1
106810,863.682,822.914,79.8571428571429,92,1
106980,70,70.5,725,13,1
107044,6362.92,6362.92,2147.4,780,1
107071,3274.839,3274.839,1532.8,206,1
107080,2592.051,2592.051,641.647058823529,649,1
107141,5397.827,5351.602,859.8,286,1
107318,451.776,444.426,266.6,56,1
107460,384.538,384.538,596.4,63,1
107512,4653.275,4637.364,816.315789473684,330,1
107558,1739.947,1739.508,378.4,413,1
107600,1300.096,1300.096,544.461538461538,155,1
107743,124.481,124.481,221.666666666667,25,1
107877,3456.647,3456.647,207.565217391304,409,1
107983,3503.998,3923.402,1572.81818181818,500,1
107992,338.113,281.211,184,22,1
108092,4236.206,4236.206,2482,168,1
108232,12114.469,12114.469,2442,519,1
108807,579.491,499.441,1770.06666666667,170,1
109208,2827.083,2483.347,3120.23076923077,558,1
109350,1464.24,1464.24,2188.33333333333,287,1
109785,11256.599,10938.843,3237.8,654,1
109819,2663.833,2757.333,3729.79411764706,456,1
109907,380.65,380.65,792.6,53,1
110060,489.351,489.351,71.4285714285714,87,1
110097,9158.996,8992.245,2487.68965517241,733,1
110246,411.002,411.002,2513.8,243,1
110334,513.076,506.614,2102.2,290,1
110361,24798.005,24615.468,3976.97297297297,754,1
110404,2483.901,2432.317,416.222222222222,439,1
110413,5096.292,5096.292,1617.65909090909,1007,1
110422,20569.146,20569.146,9547.6,1269,1
110486,13100.763,12790.883,4657.23529411765,402,1
110495,5559.145,5765.259,4939.8,738,1
110510,4099.346,3903.89,9840.8,226,1
110529,6393.057,6216.81,10034.6,585,1
110538,6135.171,6035.888,7993.4,717,1
110547,4373.522,4373.522,6415,235,1
110556,23765.94,23765.94,11197.8,638,1
110565,14940.614,15242.762,15874,608,1
110574,6293.536,6225.288,6747,434,1
110583,19733.772,19707.186,15831.4,866,1
110592,6186.862,6186.862,11837.65,537,1
110608,20018.513,19936.938,16227,794,1
110617,16332.097,18383.192,13154.8,929,1
110635,18805.573,63294.283,15093,1675,1
110644,22909.731,22909.731,17429,972,1
110653,24951.337,24621.774,14696.7435897436,912,1
110662,17321.263,70985.61,17444.4,1276,1
110671,19054.06,18428.839,10656.4,806,1
110680,18257.018,18094.859,13816.6,1348,1
110705,27988.274,27988.274,11761,1020,1
110714,3992.934,3563,8361.4,705,1
111188,887.004,876.76,166.384615384615,281,1
111434,315.207,279.283,548.6,97,1
111461,936.057,911.893,3034,378,1
111887,3357.609,3159.968,3702,626,1
111920,1026.007,1026.007,1962,337,1
111939,1890.576,1758.656,3300.8,354,1
111948,2832.146,2832.146,3976.63888888889,609,1
112075,13682.534,13682.534,1044.9696969697,1088,1
112084,4857.839,4843.3,259,242,1
112172,2472.002,2340.397,2736.71428571429,404,1
112190,421.455,421.455,3349.4,229,1
112260,5332.302,5332.302,645.585365853659,1051,1
112686,267.75,256.056,890.166666666667,164,1
112826,728.782,730.762,1007.6,124,1
113096,1402.182,1329.63,1800.6,207,1
113111,112.658,112.658,1028.25,26,1
113193,1057.935,813.928,1709.2,350,1
113218,597.639,588.758,1054.94736842105,198,1
113236,1653.929,1416.3,2891.77777777778,253,1
113333,2064.281,2058.83,4500.18181818182,497,1
113573,991.08,991.08,2268,331,1
113634,1417.367,1347.141,3487.4,353,1
113698,4466.681,4516.236,859.2,299,1
113856,1349.144,1331.897,4062.4,255,1
113980,2011.057,1999.509,3862.78125,518,1
114266,649.312,646.312,1394.2,96,1
114433,1763.659,1763.659,274.4,291,1
114716,1087.91,1087.91,2323.73684210526,235,1
114789,2322.223,2123.029,3859.1724137931,391,1
114813,11884.838,11689.11,1628.62068965517,642,1
114859,1418.126,1403.553,3965.38461538462,504,1
114938,173.487,160.771,927.2,52,1
115001,608.555,608.087,3556.92857142857,364,1
115126,1766.264,1773.673,1929.64516129032,414,1
115296,2061.134,1978.266,3170.8,386,1
115393,705.386,634.944,1859.33333333333,384,1
115728,6766.612,6766.612,335.115384615385,397,1
115755,5123.139,5034.257,4018,483,1
115861,554.398,536.551,1989.8,245,1
116439,2874.284,2874.284,2174.375,322,1
117052,990.813,935.582,1640.1875,135,1
117104,532.523,532.523,239.571428571429,70,1
117140,3418.486,3156.054,2131,653,1
117195,522.098,510.858,284.2,109,1
117274,815.29,785.351,257.2,201,1
117627,1157.802,1140.628,1004.23076923077,168,1
117645,2777.063,2752.518,4937.6,556,1
117690,764.73,707.264,1337.23076923077,202,1
117706,574.942,527.51,2837.53846153846,200,1
117715,332.885,332.885,921.6,48,1
117724,825.906,871.88,1480.75,150,1
117733,1307.559,1239.503,2226.8,210,1
117751,6875.877,6875.877,472.380952380952,429,1
117867,32.595,32.595,1041,6,1
117894,209.562,176.974,1581,48,1
117946,32757.925,32757.922,3469.2,783,1
118347,604.713,604.713,643.333333333333,152,1
118541,4599.141,4622.013,405.764705882353,312,1
118684,451.886,435.411,614,122,1
118693,14354.414,14267.312,334.655172413793,446,1
118718,1115.489,1115.489,2612.8,240,1
118772,526.053,526.053,700.6,189,1
118912,445.801,432.319,2782.8,166,1
118930,84.561,88.531,957.5,13,1
118976,1333.965,1333.965,3188,518,1
119067,495.528,495.528,1227.4375,184,1
119137,1465.549,1335.915,2732,416,1
119164,3477.238,3169.586,5044.54054054054,784,1
119216,454.062,445.157,3111.92857142857,128,1
119331,522.573,522.215,1110.92307692308,126,1
120184,3377.963,3377.963,455.4,306,1
120254,3438.842,3188.318,1106.35294117647,738,1
120290,736.266,704.842,1626.84210526316,247,1
120342,2946.184,2900.089,3798.8,727,1
120421,964.009,908.433,1069.4,206,1
120537,10066.424,9894.077,352.4,374,1
120865,673.748,673.263,651,104,1
120883,26191.929,26191.929,1853.45833333333,457,1
120953,6.375,6.375,1074,5,1
120971,1238.205,1170.996,3539.30769230769,458,1
121044,1733,1733,5147.875,292,1
121150,28710.664,28710.664,1952.73913043478,484,1
121309,7003.346,6960.488,1648.4,255,1
121345,4982.347,4940.655,802.461538461538,782,1
121363,353.377,341.689,1021.33333333333,63,1
121619,1460.985,1460.985,2641.16,302,1
121691,4041.692,3975.512,1512.8,749,1
121707,735.331,720.978,817,202,1
121886,820.274,818.413,2178.33333333333,267,1
121901,2603.533,2603.533,3159.2,640,1
122180,1170.496,1170.496,2871.90476190476,295,1
122205,2458.924,2456.049,2791.2,354,1
122339,1246.289,1198.272,1749.22727272727,279,1
122375,2195.59,2021.121,2789.42105263158,547,1
122384,320.456,313.325,1038.85714285714,85,1
122409,20399.285,25866.391,14642.2,296,1
122436,25540.05,25539.908,3036.8,727,1
122597,4333.876,4311.656,12338.7647058824,350,1
122612,29750.319,29750.319,4020.79166666667,504,1
122658,1822.925,1985.34,3747.4,506,1
122728,5003.518,4864.522,586.4,413,1
122746,785.69,785.69,1121.61538461538,67,1
122755,20900.951,20900.953,11066.0769230769,506,1
122791,302.042,302.042,1019.38461538462,92,1
122889,1808.549,1808.549,3294.6,477,1
122931,26491.578,27044.785,2683.47222222222,861,1
122977,2260.593,2237.047,5593.82352941176,479,1
123013,1815.017,1472.957,3296.64705882353,470,1
123217,742.66,701.234,2807.6,362,1
123299,872.485,872.485,1854.68965517241,313,1
123341,1815.768,1679.848,3393.4,336,1
123457,9240.976,4735.142,408.260869565217,328,1
123484,1084.588,1084.588,377.105263157895,194,1
123509,642.214,642.214,1172.4,164,1
123527,1589.012,1547.978,2303.04761904762,330,1
123554,19425.757,19425.757,1511.8,435,1
123563,607.228,607.228,1610.54545454545,119,1
123572,5934.436,5793.68,4875.2,348,1
123651,6327.887,6218.743,1033.55555555556,454,1
123800,1039.835,1000.292,3724.4,384,1
123961,55252.451,58321.207,9613,863,1
124113,327.386,319.036,816.875,118,1
125028,2026.537,1921.954,2191.44827586207,434,1
125091,480.758,480.758,2151.8,211,1
125462,265.959,200.778,475.5,22,1
125471,635.616,635.623,1407.4,227,1
125499,842.314,842.314,1209,241,1
125727,7293.36,7310.907,778.904761904762,612,1
125763,3166.239,3161.93,941.2,721,1
126119,493.493,491.056,1245.82352941176,203,1
126182,6269.103,6269.103,743.695652173913,883,1
126580,6877.026,6860.491,4059.8,852,1
126614,8250.167,33191.03,12081.2,682,1
126669,4637.575,4637.575,1053.45833333333,490,1
126678,11590.336,11661.755,1134.76470588235,669,1
126711,224.775,224.775,726.8,16,1
126748,1647.823,1627.672,273.454545454545,139,1
126775,7413.618,7373.192,1372.5,822,1
126818,21784.014,21784.014,11118.6,616,1
127060,42802.102,42802.102,2961.2,659,1
127185,5164.399,5044.894,1560.2,407,1
127389,1290.889,1205.087,173.2,144,1
127556,9775.996,9666.893,3729.02631578947,1163,1
127565,6599.953,6532.88,6512.4,503,1
127732,1561.894,1561.894,410.785714285714,158,1
127741,11108.938,11108.938,5165.2,586,1
127778,2900.61,2900.61,274.6,284,1
127918,6661.381,6661.381,1505.2,291,1
128106,6602.862,6765.589,1633.2,706,1
128258,2391.896,2391.896,347.285714285714,217,1
128391,3776.168,3768.373,750.4,636,1
128498,873.862,873.862,650.272727272727,314,1
128744,9064.897,8736.276,1351.94736842105,316,1
128771,13136.238,12628.178,3565.38888888889,562,1
128902,6965.14,6965.14,1130.23728813559,1592,1
129020,66021.991,73789.179,9270.6,1191,1
129215,3619.426,3619.426,2371.95238095238,678,1
129242,22594.122,22594.122,2352.4,937,1
129525,20495.014,20495.014,2241.20833333333,644,1
129774,841.881,836.96,243.619047619048,274,1
129941,6482.708,6348.671,2482.8,496,1
130183,7184.666,7156.754,1576.88235294118,562,1
130226,37541.699,37541.699,4139.4,548,1
130253,27816.853,27816.853,3136.4,1655,1
130314,726.372,726.372,644.625,121,1
130396,208.158,208.158,1024.4,75,1
130493,8023.349,8023.349,4207.6,812,1
130590,8397.92,8084.044,1039.6170212766,1282,1
130697,8808.592,7974.131,1572.5652173913,1242,1
130776,3227.035,3202.171,2119.82608695652,376,1
130794,29371.286,28818.844,2861,1746,1
130907,361.918,361.918,2641,63,1
130934,7772.821,7772.821,2310.4,450,1
130943,30561.194,30561.194,10392,644,1
130989,2035.482,1986.869,339.235294117647,259,1
131098,1283.079,1280.639,679.761904761905,509,1
131113,3589.235,3419.769,1895.16666666667,353,1
131159,14568.918,14568.918,4522.4,539,1
131283,5690.244,5422.615,1725.76470588235,1064,1
131399,5689.483,5689.615,941,168,1
131450,1882.472,1792.716,556.6,440,1
131469,36256.643,36256.643,6395.95238095238,1045,1
131496,39625.288,39625.288,3883.2,1264,1
131520,16248.975,15675.115,4154.35483870968,791,1
132471,9346.876,9346.876,1887.4,311,1
132602,9667.095,9354.11,2096.25925925926,507,1
132657,10272.904,10272.904,1000.13043478261,372,1
132693,3759.835,3513.153,2449.88888888889,258,1
132709,1888.99,1888.99,6272.4,177,1
132851,804.674,804.674,1572.6,68,1
132879,141.89,136.867,78.75,44,1
132903,17757.816,24204.308,21702.6,304,1
133021,2245.876,2245.876,472.4,66,1
133386,3222.828,3219.186,2440.81818181818,198,1
133492,6770.801,6770.802,1243.4,245,1
133508,1640.233,1604.425,2751.25,60,1
133526,1423.37,1422.75,423.5,210,1
133553,14249.353,14162.911,1168.38709677419,806,1
133650,8501.164,8501.164,4461.4,468,1
133669,17511.433,18137.635,8895,502,1
133702,1074.62,1074.62,3827.42857142857,67,1
133711,7207.271,6918.648,1696.2,363,1
133809,1587.187,1587.187,267.352941176471,196,1
133881,15400.94,15405.656,939.731707317073,752,1
133951,10139.412,13881.081,14976.6,675,1
133979,2092.562,2107.109,692.25,172,1
134079,13230.709,13214.923,1526,771,1
134097,67819.546,66528.925,16592.8,1283,1
134130,1523.407,49332.454,17537.8,828,1
134343,2317.503,2317.503,1048.4,62,1
134495,550.025,543.711,5367.8,66,1
134608,2007.015,2007.015,2534.8,165,1
134945,19637.723,19637.723,1213.2,675,1
135081,12979.286,12818.518,7133.55882352941,756,1
135188,19.234,19.234,727,10,1
135717,1858.598,1858.598,12496.6,72,1
135726,40348.26,45674.919,5382.6,539,1
136172,13708.802,13708.802,5662,648,1
136215,13045.205,13045.205,2394.4,631,1
136233,1928.503,1885.101,1086.4,57,1
136330,6721.228,6449.23,1506.06896551724,523,1
136358,1413.891,1431.149,4077.8,60,1
136473,1495.137,1495.137,1905.4,68,1
136950,15594.607,15594.607,1471.8,821,1
137032,11912.469,11475.219,4096,693,1
137078,1144.743,1144.743,4290.2,64,1
137096,1281.908,1279.257,2843.6,67,1
137209,84.583,84.583,2786.5,10,1
137351,26602.47,32257.31,13411.8,1072,1
137476,4671.519,4376.34,470.6,345,1
137546,19360.556,19294.465,1735,574,1
137564,6581.296,6420.114,2432.60714285714,426,1
137759,2109.104,2109.104,2826.375,101,1
137847,11977.948,11765.777,4474.6,796,1
137953,446.065,446.065,112.8,141,1
137962,263.43,263.43,80.2,57,1
138275,6176.488,5672.66,369.352941176471,481,1
138293,7112.014,7028.224,179.4,579,1
138354,7610.257,7690.719,3774.6,331,1
138558,320.166,320.166,1238.6,39,1
138682,458.516,458.516,824,58,1
138691,197.331,197.331,1664,18,1
138716,1054.299,1378.092,2283.6,229,1
138761,1477.664,1180.466,102,127,1
138789,882.926,882.926,3071,32,1
138868,7324.015,7324.015,501.6,462,1
138901,751.758,751.758,731,35,1
138947,2939.085,2758.791,2213.25,136,1
139144,5407.209,4872.134,1204.14634146341,832,1
139205,4580.981,4580.981,177,404,1
139250,1790.568,1790.568,1332.4,141,1
139278,176.985,176.985,915,36,1
139287,293.764,293.764,14.5,17,1
139311,5128.347,4550.09,2430.2,406,1
139366,4572.072,4572.072,2797.2,405,1
139384,122.52,120.559,901.333333333333,28,1
139393,1668.903,1664.16,520.4,386,1
139463,1493.43,1493.43,1829.66666666667,151,1
139621,615.647,615.647,1224.4,72,1
139630,13020.663,12910.222,354,1005,1
139658,7018.662,5880.728,4024.80769230769,1180,1
139700,1323.848,1371.327,1592.2,58,1
139719,1055.121,1189.502,1205.375,212,1
139755,5187.402,36915.016,5282.4,833,1
139764,2330.482,2330.482,1057.6,251,1
139861,2643.625,2652.617,3396.2,181,1
139931,8944.515,12312.628,8986.2,295,1
139940,17213.814,17213.814,11882.6,345,1
139959,9116.937,49287.743,15478.2,907,1
139968,9.319,7.319,1714,5,1
139986,416.026,315.122,914.2,51,1
140234,1880.746,1880.746,420.692307692308,301,1
140252,6194.243,6168.43,331.655172413793,592,1
140331,51.652,51.421,1384,12,1
140447,19858.156,19853.156,2442.2,492,1
140696,2796.065,2796.065,679.8,581,1
140720,1719.374,1719.374,227.8,197,1
140818,3584.093,3494.676,742,644,1
140872,6560.518,6514.771,564.970588235294,589,1
140951,20159.305,20075.933,6177.57894736842,947,1
140960,4313.03,4333.58,2154,314,1
140988,8714.875,8714.875,629.2,684,1
141006,1765.367,1765.018,412.8,60,1
141167,3772.934,3834.052,227.6,247,1
141185,256.351,264.665,407,163,1
141237,4123.078,4123.078,405.6,373,1
141264,3387.707,3617.685,4344.4,155,1
141334,3660.943,3660.943,5468.71428571429,129,1
141361,9402.686,9402.686,570.964285714286,492,1
141486,2357.986,2357.986,984.2,242,1
141565,5541.217,5471.991,1456.2,290,1
141574,28999.563,30159.807,6004.6,401,1
141644,8708.599,8708.599,1585.8,340,1
142115,8160.379,17780.607,6730.8,652,1
142276,8955.652,10576.703,3328.4,613,1
142285,14443.65,14263.265,3363,529,1
142294,4565.828,4565.828,488.8,738,1
142328,5299.996,5299.996,1320.58620689655,481,1
142443,1663.586,2059.816,1036,207,1
142461,7197.293,7197.293,656.2,610,1
142559,3066.665,3066.665,1100.45454545455,169,1
143084,4114.287,4114.287,1444.71052631579,1377,1
143118,4200.341,4162.309,2178.72727272727,1033,1
143215,1752.127,1752.127,1776.6,170,1
143279,367.683,359.135,964.6,55,1
143288,800.225,791.062,302.6,182,1
143358,12245.299,12245.299,2237.8,575,1
143613,679.599,646.719,496.4,121,1
144005,8277.642,7519.746,1023.16666666667,316,1
144050,5185.382,5185.381,3056,1030,1
144157,407.152,407.152,757.6,53,1
144166,622.923,623.923,1841.6,75,1
144175,251.503,251.503,446,36,1
144184,279.957,279.957,843.6,57,1
144193,295.593,295.593,725.428571428571,73,1
144218,348.947,348.947,1543.4,58,1
144351,2725.678,2615.036,781.885714285714,669,1
144564,886.706,878.78,564.363636363636,81,1
144740,30548.484,30548.484,6891,612,1
144865,758.321,757.321,3336.51851851852,232,1
144892,10544.978,10544.978,2819.2,915,1
144944,444.545,444.545,1434.4,138,1
144962,3087.407,3072,1612.62857142857,683,1
144971,534.372,534.372,302.9,164,1
145336,1559.514,1288.818,1171,146,1
145372,2220.783,2021.684,432.64,737,1
145521,489.843,468.807,444.666666666667,82,1
145600,15881.72,18708.702,9112.58620689655,762,1
145619,6883.455,6976.352,1342.375,1071,1
145637,6290.648,44734.232,14682,870,1
145646,3416.976,3416.976,915.4,1009,1
145682,1424.856,1424.856,1481.84615384615,177,1
145691,2240.597,2240.597,499.4,568,1
145707,750.066,747.596,293,60,1
145725,2665.59,2665.59,866.128205128205,460,1
145813,14632.425,14632.425,9548.2,760,1
145831,461.665,414.715,599.615384615385,134,1
146205,1184.202,1184.202,965,95,1
146278,543.745,526.837,485.857142857143,93,1
146296,437.64,398.603,2452.35714285714,196,1
146339,5493.491,5434.159,418.243243243243,501,1
146348,1016.734,1005.35,537.4,60,1
146366,1019.786,1019.786,768,138,1
146418,302.752,239.474,665,78,1
146427,2157.579,2157.149,760.157894736842,639,1
146472,717.384,643.737,1766,189,1
146481,2970.378,2970.378,853,641,1
146506,600.357,597.316,1243.8,70,1
146603,1520.51,1506.373,926.4,198,1
146612,13794.844,13794.844,1947.77777777778,993,1
146667,503.925,486.035,164.363636363636,124,1
146676,3883.45,3883.45,368.115384615385,458,1
146685,576.55,571.758,1162.4,69,1
146719,24716.392,24716.392,7041.6,759,1
